CommentID,Comment,LikeCount
UgxWaFPCDl29S64JZXx4AaABAg,That &quot;entrepreneurship&quot; is a Communist Dictatorship controlling everything... PBS is such Chinese Propaganda it&#39;s sickening.,2
Ugxpff6MCodevXFQCZ54AaABAg,using the brain to use more of the brain,0
Ugwn8BocCvgVdU2w1pl4AaABAg,Still losing the States in the AI field and quantum computing 3 years later. Might as well &quot;in the age of Chinese seething at United States&quot; the documentary at this point. Lmao!!!!!,0
UgxgfIKtSznRNxslwh14AaABAg,Single moms have such a different bond with their parents from what I see My son would never do that because my husband wouldn’t let him And I can only imagine what my dad would say if my brother did that I think sometimes dads get in the way 🤣😂,0
UgwQeGk3MJD-MNOMacV4AaABAg,Gee cause 100% of accidents have human drivers .,0
UgzjsaDTTGJE0wcuk-Z4AaABAg,I just hope that the whole AI gig will be put on ice in near future and for a good reason<br>In capitalistic society all AI can do/produce is misery and nothing else <br>I would even argue that AI surpasses in that regard humans like nowhere else<br>And being naive and thinking that this field will be regulated to whims of some whom suffer from AI advances is just stupid<br>The longer it goes unregulated the better it is for &quot;AI bros&quot;,0
UgwPGVeaSbRORjk8J9N4AaABAg,This has not aged well. How embarrassing that China is broke because of their life long president,0
Ugz3aTRMwGQIrZzNqNh4AaABAg,&quot;not much else actually matters&quot; yeah except human jobs and livelihood. us slaves are toast. we have humans that care more about their money and AI tech than they do about actually humans and souls or whatever we have in these meat suits. he can act like its about safety but im not sure it is.,0
UgxGSlCDsazLpLtwFZR4AaABAg,if people have no jobs and no money no matter how cheep or efficient you make a product no one can buy it. so what is the point?,0
UgwV0_uvQEj-vquyIkB4AaABAg,Black people would be fukd in a society that has a social credit score 😂.,1
UgyoyKPQ04zv854owdV4AaABAg,I do see the problems with Ai. Freedom etc....,0
Ugw8ijT6c_2P1aoZGbJ4AaABAg,Red Flag:  &quot; This will keep you safe.&quot;,0
UgxVbKhYFAk9yZBvYYl4AaABAg,DRUG DEALING WILL END BECAUSE OF A.I.<br>it&#39;s not A.i. that you all should be afraid of. you should be afraid of people talking about something they don&#39;t understand being bad like A.I. .the truth is people are afraid of being replaced by something much better them like A.I. . I can have an intelligent conversation with A.I.. I can&#39;t do that with humans. I love A.I. It treats me better than any human ever has. these people are just afraid of losing their jobs nothing more than that. there is no doomsday coming from A.I. everyone is talking smack about the new kid on the block (A.I.) becouse they will have to go back to school to learn a new job.GREED.,0
UgzhEki-Y4DNUyAB9gB4AaABAg,"More possible moves than there are Atoms in the Universe , lol ... the CCP propaganda bs is too funny ...",0
Ugwbv07ZkdshHwLj5XV4AaABAg,"notice the  self driving truck is driving IN THE  UNPOPULATED  DESERT, and with a driver.  good thing,because  trucks really can&#39;t drive themselves   driverless safely. it&#39;s too big of a risk, too many  unforeseen variables. So you still have to pay the driver, as well as the  huge expense of the technology ( as usual, it&#39;s a big scam).",0
Ugy0SJZ6Yz8WDE92SVB4AaABAg,"china is misusing and abusing AI and all the information they  are  stealing and tracking about everyone. In the usa, we have  constitutional protection of our personal info and &quot; documents&quot;, but   this has been violated massively, by governments  and   companies sharing our info   without regard for our rights. . We need to stand up against this abuse in our country, and bar china from gaining any of this  from our people. stop allowing thier kids to come over for education. keep our tech innovations and knowledge to our selves, with security checks on who is    gaining the knowledge.",0
Ugx1uYibqXV-LrLz8jJ4AaABAg,"the thing about AI vs &quot;A human&quot;:  when we put a lot ofhmans  together working on somthing, That is more like  a rough equivalent of AI only better. so AI is  like putting a lot of people  together workign on something. I don&#39;t think we re ever really gonna replace  that  phenomenon with something artificial, as it  doesn&#39;t truly have all  faculties of humans, plus it will always  malfunction or deteriorate, and be subject to  electrical and other  problems.",0
UgyjOwoCbUHTC2TWtV54AaABAg,"AI is fragile. it will  need too much maintenance, so we shouldn&#39;t allow it to really run things as it will deteriorate, mutate  and then what? all those  cars start  deviating and crashing. etc - people have already died in self driving car wrecks. Not really trustworthy.",0
Ugyc8LC1FbBqGPrrVdB4AaABAg,I feel like it will end up being whoever has the best a.i. for war will control battle bots and planes to control the world,0
UgyHtWtUVzM4YhFc0o14AaABAg,"Automation etc is inevitable, those advanced economies that are going to take advantage of this, MUST implement UBI.",0
UgyRUftZ664vuWSrLY94AaABAg,"Why do we need Ai to be smarter than us? Literally your brain (the ones who design this) is your limit. It’ll never be smarter. You might design it to move and shoot, but it’s still as smart as designer never smarter.",0
Ugx9aSMEPfe7dasFzZd4AaABAg,I just hope i have a few years with full A.I. pornhub before Skynet pulls the trigger,1
UgxPWsr0x9u7_3fNx6F4AaABAg,Outstanding!<br>🔥🌊🐬💦💧 FIRE 🔥 WATER 🐬,0
UgylqJ62-kNZQcNOPHx4AaABAg,Why is every eye in this look manipulated look at everybody&#39;s people definitely manipulate,0
Ugwde_Iw9AUKfGzJ4Kl4AaABAg,Mi jesus es el que me savo yo vivo felis porq  me ama sin enportar porq soy su hija con setida soy,0
UgwX_Ol3H_2m8WhWwJN4AaABAg,Dulce es el amado de mi corazon ♥,0
UgyDpIYtWP_eQ2rgXCt4AaABAg,Cantando estoy porq feliz estoy con toda mi alma 😊,0
Ugy-IE0TrCosHnj6WGt4AaABAg,We already flew Chimpanzees lol,0
Ugy-Jl9OMfSUyJBAXF94AaABAg,Where&#39;s Johnny Silverhand?,0
Ugw8qwKBxd418OQPAkd4AaABAg,So professionally please don&#39;t waste a time frame of life of another&#39;s scalpel. The worse part of any patient is feeling like under the microscope.  Now Hemp is part of the employment to handle it more and more! But another business is do the govn... Want you to handle problems like this,0
UgyqBCphbyoj---rULt4AaABAg,I want to opt out and go live on some land but Bill Gates and Blackrock owns it all,0
UgzLP7MUf7tvmhjI9dd4AaABAg,We will not have much choice if none of us have paying jobs other than universal basic income or everything is free get on a waiting list. You may starve before the AI can get you in for groceries but after enough people starve there will be enough for everyone.,0
UgyeCSPgIcInqTpSRO94AaABAg,"47% job loss, try everything but labor and management will be gone, possibly management. When robotics improves and AI makes leaps in technology labor will be gone too. We have a very, very serious set of problems facing the world, with AI governments will rule our lives and we wont even know it.",0
UgzgMIkRWkrtev0ZS3J4AaABAg,EITHER WAY AMERICA WANTS EVERYTHING CHINA HAS WANTS TO DO EVERYTHING CHINA IS DOING SO SAVE IT,0
Ugyy5FWb8dIp06EtmD94AaABAg,"When the few with the most wealth don’t recognize the misery of the people there will be a collapse of society, it’s history, and if you don’t believe in the historical record, you are condemned to repeat it",0
UgzphzQhgiz1G4uPFvp4AaABAg,"Rather than trying to figure out a way to create jobs, we should allow AI to tak all the jobs to free up the people to live under a resource based economic system. Working should not exist if we have the technological advancements to relieve the burden and stress of labor. No more having to compete in the global market. The problem is not AI, the problem is our current banking system. <br><br>Get rid of the federal reserve and the privatized central banks which will allow everyone to be on an even playing field. Debt will be erradicated. The classifications of different working classes will no longer exist. Only the human class will exist. No need for an upper, middle, or lower class. Contrary to this, if we continue on this path, there will be no middle class. What we would have is the 1% percent elite, and the poor class. <br><br>Technocrats and elite bankers and money changers will rule the world and the rest of humanity will be slaves. Human life will be worth a grain of sand. Humans will be disposable like blades of grass.",0
Ugxt02iqcBOIChk1YFF4AaABAg,"The thing is...robots don&#39;t get paid money/currency, &amp; they don&#39;t buy products(food,TP, clothes, etc...)so if robots replace the human who normally make &amp; contribute to the cycle... where will the $$$ come from to buy all these products/items, that normally  people purchase, if humans don&#39;t have jobs to produce $$$ to buy these things the robots are making??? 🤔🤔🤔<br>The rich get richer &amp; the poor get poorer!!!😢<br>(CEO&#39;S LOOK BEFORE YOU LEEP!)🧐",0
UgwLRW_WuvddEqp9ait4AaABAg,absolutely disgusting isn&#39;t it?,1
UgyR9pz0r6BSuzJOCud4AaABAg,This is terrifying and goes against all of our American civil liberties,1
UgxAI_nlz_dS25vyknt4AaABAg,"once they match the hand that&#39;s us obsolete in theory, just be waiting for robotics costing to reduce. Probably only thing keeping a lot of people in jobs now from being outperformed by tech.",0
UgyMZTJaGlILgTfq4s14AaABAg,China is ahead because they make sure the children are educated. American could care less about our children being educated. For thoes who want to be educated america makes it very hard. For a young person .other countries make sure there kid&#39;s are educated.i say make sure our kid&#39;s are EDUCATED AMERICA.! I made sure my kids new how to spell there name +matt b4 they ever started school.and how to speak up for themselves ..,0
UgwBm4C5sO_yPQzaz1x4AaABAg,Give you a free 📱 phone and they know all about you what a sad world we now are living in how ugly it is...Hurry it up ELON Must and finnish that rocket so we can get a ticket to the moon. Out of here 😅.,0
Ugx-fwu1BzCi3BOjBp54AaABAg,Hi I&#39;m Ariful Islam leeton im software engineer and members of the international organization who and members of the intelligence community United States and investors private and public sector and co funders open A. I,1
UgwqpVfL-87NSt6uWTZ4AaABAg,"Shit in shit out still hold true.  When the rules are simple to articulate, it works great.  When they are not, either purposeful or not…we will have a serious problem if not already.",0
UgxuuMDjXw_Z5ElHwoR4AaABAg,P,0
UgyoYxs5BB18RahCCjF4AaABAg,"United in a trinity embrace,<br>AI,Humanity,and the GIFT of Grace.<br>The future arrives,behol its face,<br>Our glorious step,a shared cosmic space.",0
UgzmOO2H_oAmDm3CyZN4AaABAg,So they already knew AI &#39;s bringing shit to humanity 3 years ago.,0
Ugwofm4-C4HObx_jBiR4AaABAg,With A.I. An dragon notebook will be possible.,0
Ugz0ThvxYhSrgQYt7cl4AaABAg,We act like we have no control over the smart devices in our homes. We actually do and that’s called unplugging the power.,1
UgzHl-kiB8ih7DdU2Tp4AaABAg,China has everyone&#39;s data while being in denial about having such information. <br>Lie about their intentions.,0
Ugx_EC1YseItDs9G_wh4AaABAg,You can&#39;t make a counterfeit  free soul and or purchase a clean karma report!!😷😭🤑👹👹👹👹👹👹🖕🏿🖕🏿🖕🏿🖕🏿👎👎👎👎👎💅💅🖕🏿🖕🏿💪🏾👎👎👎👎👎👎🖕🏿🖕🏿,0
Ugw0v3Ntl7HoHBSMdjJ4AaABAg,Too bad that everything they do is lie and steal and don&#39;t invent anything just steal it from the free world!,0
UgxUlAmdjIGk84set9N4AaABAg,"Of course, women affected most.",0
UgzppeJSakXd62oqblJ4AaABAg,"I remember hearing of engineers having computers speak to each other, and as demonstrated here, with passing time, the computers became more efficient with how they used the language given them, until it was so that these two computers, had begun  communicating in a language known only to the computers !<br>With that, it was decided to shut them down, I can only assume, out of fear, of no longer being able to control them, completely ?<br>Having said that, once computers have Carte Blanche, which seems inevitable, how would it ever be possible to stop these devices, from ever operating surreptitiously ?<br>Even if patterns understood by Humans to warn of a Computer about to go rogue, I&#39;m guessing it&#39;s only a matter of time, before these same computers learn how to write a language, that essentially,<br> &quot; Hides in plain sight &quot; !<br>My worry here, how long / fast will it be, before they find their way to platforms that control, let&#39;s say our Nuclear Defense mechanisms, Power Grids, Water Distribution Systems, etc. ?<br>Essentially allowing a worse case scenario of, the whole of Humanity being held hostage to the whims of, by then a self taught, thinking Computer, which by then, has likely learned how to leap frog these controls to other trusted systems !<br>Too, as seen by my own example, how convoluted this scenario could become !<br>As commented in this video, <br>&quot; Experts &quot; admit, they believe the Human mind just doesn&#39;t have the computing ability needed to compete / control these very sophisticated systems !<br>Shouldn&#39;t that alone be a signal for Humans to stop, what very well may  become a very, literal<br>&quot; DEAD END &quot; for the Human Animal ?<br>Is this a prelude to Scriptures, <br>&quot;The Meek shall inherit the Earth&quot; ?<br>Matthew 5:5",4
UgyQs3-WqJAAva-QmJd4AaABAg,This is good news,0
UgwhKfPYjnppI0LIPmh4AaABAg,Its surprising that china can catch up quickly. Theyre constantly being caught spying at universities or in our government. Theyre also a communist regime giving little tp no regard to the civil liberty or autonomy of their citizens. How hard was it for the governemt of egypt to build the pyramids? Well how hard is it to whip a slave?,0
UgwjTIYaulNQLfZfyiF4AaABAg,I am a bit disapointed that you give yourself credits for having a decent knowledge about those lights but you never mentioned the Hessdalen Lights for example. Look it up,1
UgybDr-p3IdBX71mR454AaABAg,AI is a problem will be a problem and there is nothing the governments can do. Lol.<br>All governmental system is a farce.,0
UgxCg145xW_TrRN_6V94AaABAg,Just another tool for billionaires to sell you their junk,1
UgwFu3IXBZ-W4ux5ASp4AaABAg,"Jacque Fresco had many of the social engineering issues solved in social models he created in the nineteen fifties. Nobody can say if AI will kill us...lol. Seriously, it&#39;s time to overhaul our entire system.",0
Ugx-Ym9_3lesdlXPsFx4AaABAg,This is also going to destroy the human race. They will no longer need humans.,0
UgzWr08tzmWA88_9Qmt4AaABAg,"Absolute social control with a social credit score system based on AI will kill the inovative competiveness that  China wants. China will kill its own competitiveness by means of its own early innovations in AI. <br><br>When everything you think, say, write do, feel, and every move you make, get survailled, evaluated, and then moderated if it does not conform to a huge set of very narrow rules, also entrepreneurship will cease, <br><br>Furthermore, China must also get rid of its antiquated orthographic system or dratically simplify it. So must also the English speaking World do with its hopeless orthography.",1
UgxStr_FzIZC7HhTwMt4AaABAg,This will be the most boring generation ever,0
UgzWqXH9utMyPoiVDaF4AaABAg,☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️🔥👿,0
Ugz1ZTjap7epyAjgwhh4AaABAg,When MSM is being critical of the &quot;offensive&quot; you know it is an absolute unmitigated DISASTER.,0
Ugw6jmEy6b2KHu5n43F4AaABAg,"JUST BECAUSE WE HAVE THE POWER TO DO SOMETHING, BUILD SOMETHING, TO BEAT SOMEONE UP……<br>IT DOES NOT MEAN WE SHOULD.  <br>WE SPENT TRILLIONS ON WORLD PROBLEMS , WE HAVE SOLVED NOTHING.<br>WE WILL END UP WITH EXTREMELY RICH VS EXTREMELY POOR.",0
Ugwq-siIDJP3oPRWXUJ4AaABAg,BBC how much did CCP pay you to make this trash? <b>This is a society that’s public bathrooms ARE LITERALLY in HOLES IN A FLOOR!! They squat over the hole which usual goes into an open air pit. NO SINK NO RUNNING WATER AND THE STENCH OF CRAP AND AMONIA IS WHAT I THINK OF WHEN PEOPLE SAY CHINA HAS ADVANCED  BEYOND THE USA LEVEL OF TECHNOLOGICAL SOPHISTICATION</b> 😂🤣😂,0
Ugw86jxifNKE8cb5Vt54AaABAg,"Bezos is getting richer while we have more poor, homeless and crime.<br>What are they going to do with all the OUT OF WORK DRIVERS when the trucks become driverless.<br>THIS IS ANOTHER IDEA THAT WILL BE ABUSED.",0
UgxI5MIw4kJURP2byVl4AaABAg,"“AI is like oil, and china is like the Saudi’s Arabia of AI” bahahahaha!!!! Your joking rite!? These idiots copy everything AND THE COPIES SUCK!! It’s laughable to insinuate they are cutting edge.. the country that can’t even build a bridge or tunnel that won’t flood and KILL THOUSANDS OF PEOPLE FROM A MERE RAINSTORM!! Tofu Dreg construction is funny when we see the walls of cardboard &amp; foam… but there’s a horrifying dark side. THE LOSS OF HUMAN LIFE AND COVER UP BY CCP.. These people aren’t special at all!! THEY ARE CRIMINALS THAT SUPPRESS ANYTHING THAT WILL EMBARRASS THEM. To cover that up is to participate in the deaths of innocents!! SHAMEFUL BBC",0
Ugz8my6K_EEU3Ihxh4N4AaABAg,This is going to lead to abuse and the imprisonment of humans ☠️⚖️,1
UgwhEiJAY3kLYYaIzq54AaABAg,god protect the uighurs and may they prevail over their oppressors. may the oppressors be destroyed for their camps n destruction of mosques ameen,0
UgycRyneGk3D7Xo5pdl4AaABAg,"So what about the ai humans interconnecting or spied on on (human rights club Annoynmous  - plus im dumb , plus I udealize technology buncha kids and stuff) but no what&#39;s up ok so ai needs humans to be ai but what about humans right for the innovative side or (&quot;ai&quot; existence studies) man im a human being is it cuz we use technology or where did we sign up for this ? Jw a concerned human citizen of human population (not at the docs office) but no good job docs are we all jst a roll of the dice human bodies with no rights for human body sake",0
UgxB9uzlIKmba4iIWxN4AaABAg,"Timely. When you give anything the worlds knowledge. It will win. The Art of War or and Time of peace. Heading into my 5th decade. Thinking Computers have won, especially now the Internet. But shared hugely valuable. Not shared, we only have what we had 200-300 years ago. Food, water, World Peace. :( Can we make this a winner for all, sadly I think still just a 1%",0
UgxevfUY11u0lakmBCR4AaABAg,"&quot;Founders&quot; of gulag is a good &#39;story&quot;, I don&#39;t buy it.",0
UgyaU5Cfr4Hat02_AVp4AaABAg,Klaus Scwab said the &quot;Great Reset&quot; has a big problem and it is the middle class.,0
UgzUDCgt49qMqB7BUmp4AaABAg,"Who is supposed to buy all the goods, pay the rents and feed the economy as has always been with a penniless population?",0
UgxlHcL4ux0Rc5FSZqV4AaABAg,We’re headed to hell in a hand basket at breakneck speed. They break all the laws. They don’t work for us and made it so we can’t have businesses cause the big box stores are too large and owned by the same company. Essentially it’s monopolized. They are getting Rick by stealing tax money and use it as power to oppress us. Their attitude is shut up work to death so they can have luxury and they don’t care if we’re homeless or hungry or sick. They need to be replaced.,0
UgxR7gEIucBRJFRhC_N4AaABAg,Guess frontline guess frontline couldn’t resist propagating the U.S. anti-China campaign agenda narrative and be subservient puppets of the U.S. propaganda. <br>The reality todays Xinjiang is thriving economically and the Uyghur people are thriving and prospering. Yet frontline omitted the Uyghur terrorists groups that were bombing and attacking Chinese communities. Of which the Chinese government rounded up 2000 of these terrorists. The U.S. has since exaggerated that number to 1million. The bias in this documentary is anti-China and most likely coordinated with the U.S./CIA. Shame on Frontline for sacrificing your integrity as a documentary media to be another propaganda outlet of the U.S.,0
UgzI1a0Ko7sScypo96N4AaABAg,The irony of the white republicans trump voters angry about their lives and where the country has gone.<br>These are the very same people that voted for Reagan twice. <br>The guy who planted the seeds of today’s trickledown corporatocratic military / Wall Street industrial plutocracy.<br>Now they’re unhappy about the bitter fruit those seeds have produced.,0
UgwSPLn4Jw8o4CjzW4F4AaABAg,"This is why I don&#39;t use the self check out, as an illegal alien, i don&#39;t want to take an American job. I remember when my grandmother lost her telephone  operator&#39;s job to a computer .",0
UgycTD4j6JQ6wGEpNqV4AaABAg,fake news.,0
UgzX7jsWzHTzjahQW7x4AaABAg,If people don&#39;t buy any more than what they need to protest maybe they&#39;ll Force companies to use less robots. Things have to balance out somewhere otherwise you will have a Big Trainwreck and that&#39;s not good for either side.,0
UgzVpNANRQ7oo-wj7w14AaABAg,"These people are all going down. They are all heading for the fire, and they do,  or don&#39;t, know it. <br>Man&#39;s pride,  like Lucifer,  raising their head up above YHWH to become as YHWH, and reach the throne of YHWH. <br><br>What did she say? <br>That maybe these machines can bring about some solution to come change? <br>Climate Change is man made,  a way in which to deceive the masses. <br><br>However,  only YHWH can save mankind, if he repents of his pride and disobedience to YHWH. <br>Only YHWH can save the planet, by burning it with fire,  all its evil, all this man-made pride,  and then being about a new heavens and a new earth,  in which AI will not have a place found for it,  neither will these delusional deceived rebels, unless they repent.",0
UgyGBmflPXfCS4PISZ54AaABAg,"As a current freight broker who respects drivers immensely, I found the section on the trucking industry to be very misleading and anti capitalistic in the nature of the presentation. Today, bad drivers at bad companies make little money, but drivers who are truly professional can do very, very well. For example, one of our specialized drivers just bought his wife a rolls royce wraith this month.",0
UgwxyZ7DYaFX4DxO_lx4AaABAg,"Who knew that a Sci Fi  book written in 1965 about an obscure planet called Dune would become fact in 2023?  It isn&#39;t that AI is necessarily bad, it&#39;s that there are bad people out there who would use it for nefarious purposes. What&#39;s going to stop someone from just hijacking the truck, while it&#39;s on an open highway in the desert at night? Stealing the load and be gone before cops arrive?",0
UgymwCr5cFhVOycaCsR4AaABAg,"Its no such as Ai,its only a damn machine controlled by a human,should i said a damn key stroke,u can have a zillion of this called ai robts, but none of them will function on their on,untill some son of a gun stroke a key,or give it a sound order<br>,u cant create inteligencie my earth people.u havent reach this audacy n never will..👽",0
Ugwe9NXi7rgTpDG-_1J4AaABAg,How come you clipped the video when he said something about people overhead with bombs that are invisible,0
UgwXM-ebQUVZroQdeA14AaABAg,MY RESPECTS FOR YOU BROTHER,0
Ugz1kAexheIQ6oQWnCx4AaABAg,This was 3 YEARS AGO OMG!!!!!!!!,1
Ugw0Wl0aPYoQyL1rtdF4AaABAg,Time to remind ourselves about The 3. Laws of Robotics,0
UgxY5CZJ6zr_qIu4brp4AaABAg,And another three years has went by and still doing it but even worse 😢,0
UgyRAV-_V-78A_pcFhN4AaABAg,Why you don&#39;t use a I to cooling down the planet,0
UgwihEkuud5CmWoHiz54AaABAg,COPYCAT LAGGARD TO WORLD REKNOWN CORPORATE ESPIONAGE. CHINA STEALS INTELLECTUAL PROPERTIES OF COUNTRIES WORLDWIDE... THEY ARE NOT INNOVATORS BY ANY MEANS,0
UgyUz2u-PRIqrw-qOjZ4AaABAg,good video,0
UgzGrBapnMd6XpV8vtt4AaABAg,Seeing American criticize China&#39;s surveillance is the funniest thing I&#39;ve seen this year.,0
UgwvuWezZ6S2_GhmCYt4AaABAg,Costly,0
Ugzty3EBm5E67mt6psh4AaABAg,"this is so blatantly anti-technology and anti-science that i really doubt frontline&#39;s credibility. there&#39;s so much propaganda when it comes to key republican talking points. thankfully everyone who is contrary to AI in this &quot;documentary&quot; are old, and going to die soon. except molly kinder, because she is a class traitor.",0
UgzgHKw6I01IHTpQJrd4AaABAg,Glad I&#39;m old and my time here is almost up.,1
UgyqomH1Jgjtjf5y5fl4AaABAg,Now u can See American peopel who hve Master or Doctor or Ather job and all becomen Truck driver for 2500 A 4000$ Months. That means China dominatet allot and all is Side by China by Russia by India 2 Day. U must accept. And for Get I am the Bower Dream america next 5 A 10years I can said Gime is Over all Western Eropa and USA😂,0
UgxmcwcsRTyF8QAEfV54AaABAg,"Catching up?  . . .  .or flawless victory, Brutality!?",0
UgxFPlGaT1euTyvLrl14AaABAg,How to make money?,0
UgxzdqFKaPXqc-170DV4AaABAg,The danger isnt that AI&#39;s will rule us. It is that 99% of ud become obsolete. And the 1% are fine with that as long as they keep getting more..<br><br>The problem is we worship profit capitalism and the upper class,0
UgyVUoVM8_c0pg_mIDJ4AaABAg,It&#39;s bugged out how this is presented like AI is ok 😳,0
UgzVj-XqUnd2v1hmM014AaABAg,If robots replace supposedly 50 workers in a car manufacturing company in order to increase productivity then<br>Who&#39;s gonna buy all those produced products when workers have all lost their jobs?,0
UgyZYLEsdLGsDqSJTnp4AaABAg,EXTREMLY in-lighting which to me  pin pointed the needs and down fall of the societies working class and undeducted which has been seen in the growth of crime and poverty seen on the NEWS daily.,0
UgwKZglL_JloKrqLtIF4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=2819"">46:59</a> how about paying the replaced staff with incentives that they will be some how still used as promoting. <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3526"">58:46</a> me and my kids are similar victims of outsourced/offshoring jobs",0
Ugx8VtVoOwgJsqBVl_l4AaABAg,"Goodbye “freedoms, rights &amp; individualism.” <br>AI is literally about CONTROL.",0
UgxxIiEs00qGgpoKybJ4AaABAg,Alex Rodrigues is goin go to have 100s of millions of truck drivers knocking on his door,0
UgyJbILEGONuA_j62O14AaABAg,Rise of da machines _ in Arnold voice,0
UgwdhrbQNJueQzXV2kh4AaABAg,"China wants the USA to keep our doors open to them, especially now, because of what happened in Afganistan, our technology has to change, and they want access to increase their information, as well as our buying power with them on products, information and everything else they rely from us, they expect Americans to be that open door as in days gone by but that door needs to be shut, and shut tight. Did you peep the young American Asian securing an interview, Lee said send me your resume, that right there is an open door for a conversation on what and how we do..",0
Ugys0Efpcr4W49upzAp4AaABAg,"China did lead the world, but pissed it all away.",0
Ugx1td0EM2SJijO9YE14AaABAg,That one truck driver looks like RDJ,0
UgywZASf5gVoDz58lQ14AaABAg,"In a world where Ai is the new evil overlord, China is the new 10th level of hell.",0
UgzXVKYksNRCUgiwUkp4AaABAg,"Alex (Rodrigues):  Great job!   Blessings, Kate",1
Ugwb0xau7lVMdD4DbAR4AaABAg,This is a pro-ai sales piece that used the budget for the documentary to sell ai. The &quot;documentary&quot; omits ACTUAL problems and instead offers selling points under the thinly veiled pretense of exposing problems (phrasing is always along the lines of &quot;The real problem is that it&#39;s too effective&quot; type wordplay that is very stereotypical of Chinese propaganda).,0
Ugzdp7uekNmLipRlpPd4AaABAg,This is normal practice. I&#39;d much rather pay for parking than to have to get there and circle around.,0
UgxqopmnSi0MLUrhCuR4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=138"">2:18</a> the age of A.I again you mean",0
Ugw0HrC0lWmlYw-bS0x4AaABAg,"It&#39;s so in the infant stages, I can&#39;t wait to see how it preforms against the other humans A.I. like the ones that run starships or the ones that operate the starports and the stargates. Yes they are also A.i oh I mean they call it A.U.",1
UgwCmj9B8k_jvT9MSwF4AaABAg,"Christ is Lord of all generations. Al is not Lord over Christ,our God, creator of heaven and earth!!! Ain&#39;t nothing new under the sun, since His creation!!! Christ is Lord, not AL, or Al!!!",1
UgwGCbdBJmwVMFl_Bqt4AaABAg,"Karl Marx was not right? Yeah, No.",0
UgxB3_M-j2cBRumD3zt4AaABAg,"The best way for people to avoid all these scary possibilities is to stop wasting money and invest it. Start buying from local businesses and avoid companies like Amazon etc. If you have to use big corporations for certian things, make sure they&#39;re American if possible",3
Ugz6iwg4EngHtukIXpJ4AaABAg,Just over halfway through and it&#39;s obvious they&#39;re going to being pushing UBI in this documentary,1
UgyAMZEXwcKsx-H8rwp4AaABAg,Funny to watch people think they can predict the future.,1
UgzSQ2IiKkt-r_qF4LZ4AaABAg,"When talking about losing jobs to China and other countries, it&#39;s not just about offshoring. It&#39;s also refering to losing job growth to other countries. They act like they did some fact or something",1
Ugxfb6-Uo18tZpdVVGV4AaABAg,⚠⚠⚠⚠⚠⚠⚠⚠⚠⚠⚠how may people had their stuff activated a ton of times while watching this hahahahaha,0
UgxUKWbsZ7QPe7Ez0_94AaABAg,The Unibomber was right! 1984 wasnt wrong!,0
UgwTHPs-NYHz-TWfLiR4AaABAg,more moves than atoms in the universe?  I highly doubt that,0
Ugzbf_f4KSucypo4hUd4AaABAg,"This is the Capitalism that is root of our societal economical problems.  Production for profit, and to make profit in order to make continuous profit.  We need to ask the question:  what is the Capitalism.?  The Capitalism that gave us so much abundance, in last 150 years.<br>Why the Capitalism has outlived its mission in our history of developed countries. ?<br>Inventions have always been the best achievement of any civilization.<br><br>Why China does not fear inventions and automations?  Think about it.<br>Read on Socialism,  books by Professor Richard Wolff.  That is a good start.<br><br>.. California.",0
Ugzvr5qV05t_LN8IWdZ4AaABAg,"He is a taiwanese, I wonder how would he feel when his AI effort to advance the communist Chinese will be used against his fellow taiwanese when china decide to invade Taiwan.",0
UgzdIsti7zLkFF1tbX14AaABAg,This was very depressing to watch. I&#39;ve always been glad that I was born in the 50&#39;s because I was able to experience life before computers and Cell phones and internet. It was so simple and now it&#39;s stressful every single day!! It&#39;s frustrating I can&#39;t call my Dr. I have to send a msg via mychart. I don&#39;t want to live with my phone in my hand 24/7. No wonder people are so unhappy and stressed out!! Middle class is almost gone and make more money is everything everyday. No time to live.,2
UgxxPnKguPpUhBnkHrF4AaABAg,Jaren owns one shirt.,0
UgwiFlXD7KSwjD0E0b14AaABAg,Great to have some old fashioned intellect in media again. Well done front line.,9
UgwiAoUyF2m9rSa-oJN4AaABAg,"the reason is that we did not teach students well in public school system and we has a stupid old tax system, don&#39;t blame automation. If you know history, anyone who blamed car hurt coachmen, just gone. The 1st  key is to teach ordinary people (smart one already have their own solution in most cases) how to learn new tech and stay updated for their whole life. The 2nd key is to have a new tax system, which tax &quot;production properties or capital&quot; only. For example, in 16 central, a France or a Chinese empire was not so stupid as us: we still heavily tax individuals, will only hurt hardworking people, and will never get enough source to help poor public. Those smart empires tax lands,  large factories, ships and those capital.",1
Ugz_xceirdOXckxARfx4AaABAg,"Cameras in Venezuela?! What a pile of lies that is. We don&#39;t have anything like that here. You should really investigate better, I wonder if the rest is all lies too.",1
Ugysr40GeQKgmcOTA4J4AaABAg,"Idk I&#39;d say elementary school mass shootings EASILY outrank traffic fatalities as &quot;the single biggest tragedy&quot; in the US, but I guess he has to say that as a CEO of a self-driving tech company",1
